dataset,fold,eq_odds,av_odds,av_pred_diff,cof_variation_allgroups,entropy_index_allgroups,theil_index_allgroups,diff_bias_amplification,eq_opportunity,stat_parity,error_rate,false_discovery_rate_dif,false_negative_rate_diff,false_omisson_rate_dif,pred_equality,binary_confusion_matrix,ppv,npv,selection_rate,accuracy,f1-score
german_credit,0,0.21875,0.13292572463768115,0.07663690476190478,0.08645378632028361,0.003737128584556629,0.003875714583253852,0.6617503264992735,0.21875,0.1741935483870968,-0.00967741935483879,-0.14285714285714285,-0.21875,0.010416666666666657,0.047101449275362306,"{'GTP': 27.068672680734156, 'GFP': 33.03981680876986, 'GTN': 106.96018319123014, 'GFN': 32.93132731926584}",0.6222222222222222,0.7935483870967742,0.225,0.755,0.5333333333333333
german_credit,1,0.13553113553113555,0.0385989010989011,0.01574500768049153,0.03861668356356007,0.0007456241247240652,0.0007591386713073059,0.32580371597785673,-0.05833333333333335,0.10150375939849623,0.16165413533834583,0.11904761904761907,0.05833333333333335,0.15053763440860213,0.13553113553113555,"{'GTP': 25.792814981230748, 'GFP': 30.133689589626805, 'GTN': 109.86631041037319, 'GFN': 34.20718501876925}",0.6,0.775,0.2,0.74,0.48
german_credit,2,0.32291666666666663,0.18304924242424242,0.10885989010989008,0.010129098520834615,5.1299318422386994e-05,5.098326071027642e-05,0.4414909303649267,0.32291666666666663,0.2350877192982456,-0.0061403508771930015,-0.16964285714285715,-0.3229166666666667,0.04807692307692307,0.04318181818181819,"{'GTP': 26.88714078794191, 'GFP': 31.747276184010882, 'GTN': 108.2527238159891, 'GFN': 33.1128592120581}",0.7058823529411765,0.7831325301204819,0.17,0.77,0.5106382978723404
german_credit,3,0.12962962962962965,0.10516210797109675,0.2845073569308353,0.12453987081526323,0.007755089711341226,0.007375278321571718,0.3705237245742574,0.12962962962962965,0.2065772669220945,0.1462324393358876,-0.27368421052631575,-0.12962962962962965,0.29533050333535477,0.08069458631256385,"{'GTP': 28.47009337512737, 'GFP': 35.25810990410916, 'GTN': 104.74189009589085, 'GFN': 31.529906624872627}",0.56,0.7866666666666666,0.25,0.73,0.509090909090909
german_credit,4,0.22695035460992907,0.05041211424190145,-0.07763532763532767,0.03635577859165592,0.0006608713185027534,0.0006612025339158389,-0.0277499129529023,-0.12612612612612617,0.12722646310432567,0.2154368108566581,0.2962962962962963,0.12612612612612606,0.141025641025641,0.22695035460992907,"{'GTP': 29.331459044381575, 'GFP': 33.595724603280644, 'GTN': 106.40427539671936, 'GFN': 30.668540955618425}",0.5531914893617021,0.7777777777777778,0.235,0.725,0.48598130841121495
dutch,0,0.19316024839491303,0.13464540825007612,0.0766135422903526,0.015102932867748374,0.00011404929060385706,0.00011405837913793659,0.10059215818126965,0.07613056810523922,0.3125118082689673,0.07670766573440524,0.0033654836120121934,-0.07613056810523922,0.15659256819271736,0.19316024839491303,"{'GTP': 4193.749684345097, 'GFP': 1407.0846952499555, 'GTN': 4923.915304750044, 'GFN': 1559.2503156549026}",0.8342090958506976,0.824980959634425,0.45671962926183385,0.8291956305858987,0.8168914123491838
dutch,1,0.19521877019932626,0.13992796679566996,0.0873489005103738,0.012736383784492059,8.110773595293613e-05,8.111049888875809e-05,0.10219774478970978,0.08463716339201366,0.3373847876357194,0.0771841928744409,-0.004521185584392823,-0.08463716339201371,0.17017661543635487,0.19521877019932626,"{'GTP': 4189.904962687484, 'GFP': 1348.911244204976, 'GTN': 4982.088755795025, 'GFN': 1563.0950373125156}",0.8435498627630376,0.8273153044266506,0.45225091029460446,0.8346573982125124,0.8218933856302372
dutch,2,0.19953198461596294,0.13856048313224936,0.08212895933319389,0.014555678452172859,0.00010593388760152465,0.00010593933019776506,0.0999914203085378,0.07758898164853578,0.31941092757551265,0.07953308286626426,0.0009574426863543928,-0.07758898164853584,0.16521536135274212,0.19953198461596294,"{'GTP': 4202.763053814012, 'GFP': 1413.3586434251285, 'GTN': 4917.641356574872, 'GFN': 1550.236946185988}",0.8320333756575368,0.8225536448029219,0.4562231049321417,0.8268785170473353,0.8143085389668028
dutch,3,0.21937746289354804,0.15075879630959385,0.08204631016962696,0.018136720952938976,0.00016447032346238784,0.00016444445199230808,0.11483129556095828,0.08214012972563967,0.33476624221581924,0.08472557858537044,0.00859410519901263,-0.08214012972563972,0.17268672553826653,0.21937746289354804,"{'GTP': 4172.41905747234, 'GFP': 1391.0291571035623, 'GTN': 4940.970842896438, 'GFN': 1579.58094252766}",0.8305912131621768,0.8232870441019381,0.4577126779212181,0.8266302548824892,0.814322431977311
dutch,4,0.17477351277754505,0.12156602878938616,0.0977073207237012,0.0047603865504973995,1.1330640055078264e-05,1.1330700704624172e-05,0.06180028827526285,0.06835854480122727,0.31633373970761597,0.07431266659188396,-0.020918876419332516,-0.06835854480122727,0.17449576502806985,0.17477351277754505,"{'GTP': 4196.098343414038, 'GFP': 1390.8403939987518, 'GTN': 4941.159606001248, 'GFN': 1555.9016565859613}",0.8416331014280484,0.8255813953488372,0.4520026481297584,0.8328368090036412,0.8198680221152131
bank,0,0.0936936936936937,-0.04736294924156196,-0.4689735209484299,0.0173468423419754,0.00015045646961867528,0.00015073318422688012,1.0062720531841665,-0.0936936936936937,-0.010557510650120392,-0.025598347740702798,-0.08771929824561403,0.09369369369369374,-0.02566634014247396,-0.001032204789430223,"{'GTP': 216.46879942521912, 'GFP': 87.85486750378263, 'GTN': 7897.145132496217, 'GFN': 841.5312005747809}",0.9333333333333333,0.8939818446710748,0.013269932544509566,0.8945040362711489,0.19015280135823429
bank,1,0.19834710743801653,-0.10496170729801656,-0.07230639502566241,0.08843766031101338,0.0039106098806430956,0.005059352588694086,-0.2576400285491167,-0.19834710743801653,-0.02752779248279513,0.46212229730431087,-0.38461538461538464,0.19834710743801653,0.4707718253332906,-0.011576307158016592,"{'GTP': 294.19962235974873, 'GFP': 523.0116770053302, 'GTN': 7461.98832299467, 'GFN': 762.8003776402513}",0.6953405017921147,0.9015177450644757,0.03085600530856005,0.8951559389515594,0.2904191616766467
bank,2,0.036180124223602506,-0.028193881170014083,0.6706181822670297,0.07971869011931303,0.0031775347771695285,0.004338026855787827,-0.8595726371632124,-0.036180124223602506,0.12318823765990689,0.6666241279564403,-0.5165876777251185,0.036180124223602395,0.824648686808941,-0.020207638116425657,"{'GTP': 324.7670246715476, 'GFP': 996.0663366083704, 'GTN': 6987.933663391629, 'GFN': 733.2329753284524}",0.5615384615384615,0.9030282015718909,0.043132050431320505,0.8882990488829905,0.30248618784530384
bank,3,0.10683078974310134,-0.06828978887772079,0.45784752584156335,0.10059000092893937,0.005059174143442011,0.0059879944458254624,-1.175607732499965,-0.10683078974310134,0.06332320680284634,0.3432791546904248,-0.4909090909090909,0.10683078974310134,0.42478596077403574,-0.029748788012340238,"{'GTP': 367.72526115600635, 'GFP': 1012.0320938414827, 'GTN': 6971.9679061585175, 'GFN': 690.2747388439936}",0.5485074626865671,0.9101810486715259,0.059278920592789205,0.8887414288874143,0.36888331242158096
bank,4,0.6894301983997814,0.5013430624316275,-0.055972430597682976,0.16534683881719583,0.013669788553419868,0.012241928702735798,0.9854373875604738,0.31325592646347367,0.6687547510724532,0.5182531906197118,0.19145382560532043,-0.31325592646347367,0.0795089644099545,0.6894301983997814,"{'GTP': 636.0495799029667, 'GFP': 1899.2680244317407, 'GTN': 6084.731975568259, 'GFN': 421.9504200970333}",0.34068891280947255,0.9408407572383074,0.20548551205485513,0.8175182481751825,0.43415637860082307
credit_card,0,,,0.4600090189808551,0.017989317933791344,0.00016180777986151342,0.00016083186927464725,0.5025348542575498,,,-0.8211981566820277,0.2553191489361702,,0.17533718689788053,,"{'GTP': 420.2027794173165, 'GFP': 903.476273143545, 'GTN': 3768.5237268564547, 'GFN': 907.7972205826836}",0.6547619047619048,0.8112903225806452,0.07,0.8003333333333333,0.3146453089244851
credit_card,1,,,0.45112244897959186,0.01871723849932507,0.00017516750852030835,0.00017679810381698516,0.3952971633398632,,,-0.8330097087378641,0.26,,0.16224489795918368,,"{'GTP': 427.7021201234583, 'GFP': 906.1559376001189, 'GTN': 3766.8440623998813, 'GFN': 899.2978798765416}",0.6674057649667405,0.8151018201477743,0.07516666666666667,0.804,0.33858267716535434
credit_card,2,,,0.422190862160467,0.011058904524705848,6.114968464327974e-05,6.144014578004694e-05,0.5459951101648821,,,-0.8073196986006459,0.3404255319148936,,0.18480725623582767,,"{'GTP': 461.28429896761486, 'GFP': 942.24847195383, 'GTN': 3730.7515280461703, 'GFN': 865.715701032385}",0.6753507014028056,0.8200327213233958,0.08316666666666667,0.808,0.36911281489594744
credit_card,3,,,0.4107142857142857,0.03245253745555546,0.0005265835936521149,0.0005325220689069281,0.4508750988556798,,,-0.84992784992785,0.32142857142857145,,0.14285714285714285,,"{'GTP': 437.85321927587836, 'GFP': 838.8941089906544, 'GTN': 3834.105891009345, 'GFN': 889.1467807241215}",0.7372448979591837,0.8149072753209701,0.06533333333333333,0.8098333333333333,0.33624200116346714
credit_card,4,,,0.4460720363017584,0.027269947924368074,0.0003718250298988733,0.0003705566920513285,0.17627924233799197,,,-0.8590455049944506,0.24390243902439024,,0.13604651162790699,,"{'GTP': 435.46377915832375, 'GFP': 857.9298057045803, 'GTN': 3815.0701942954197, 'GFN': 891.5362208416763}",0.7371273712737128,0.8126442905345409,0.0615,0.808,0.32075471698113206
compass_7k,0,0.028864491521055614,-0.014432245760527807,0.0014524948735475385,0.003670681204005215,6.736950250718587e-06,6.735143818219759e-06,0.003290117472564802,0.0,-0.2835867012730194,-0.009176863181312611,-0.002904989747095011,0.0,0.0,-0.028864491521055614,"{'GTP': 540.6615408627986, 'GFP': 18.495066760928047, 'GTN': 654.504933239072, 'GFN': 21.338459137201355}",0.9705882352941176,0.9984779299847792,0.4680161943319838,0.9854251012145749,0.9842105263157894
compass_7k,1,0.04257465698143664,-0.02128732849071832,0.008568548387096753,0.006506814841831402,2.1169319692938707e-05,2.1169561382869935e-05,0.018262521023275857,0.0,-0.21117204956327446,-0.016311192362380655,-0.017137096774193547,0.0,0.0,-0.04257465698143664,"{'GTP': 535.5243116194474, 'GFP': 24.14192575844098, 'GTN': 648.858074241559, 'GFN': 26.475688380552576}",0.9574105621805792,1.0,0.47530364372469636,0.979757085020243,0.9782419495213229
compass_7k,2,0.041370394311570774,-0.013764781930871897,-0.0049352262766256955,0.005501451682168728,1.5132985305618564e-05,1.5170692291965925e-05,0.03395912054245409,0.01384083044982698,-0.21303507318420328,-0.021209610604805307,-0.009086893418312612,-0.01384083044982699,-0.018957345971563982,-0.041370394311570774,"{'GTP': 532.7167607009865, 'GFP': 24.823706073339473, 'GTN': 648.1762939266605, 'GFN': 28.283239299013598}",0.9585492227979274,0.9908396946564886,0.4692058346839546,0.9756888168557536,0.9736842105263158
compass_7k,3,0.03284723882381066,-0.014699481480870843,-0.0011271369237268393,0.002885855798613592,4.1640818451958465e-06,4.1666977012089455e-06,-0.00238600325285232,0.0034482758620689724,-0.2149439775910364,-0.011960784313725492,-0.002230031085281796,-0.0034482758620689655,-0.004484304932735426,-0.03284723882381066,"{'GTP': 537.5607411974888, 'GFP': 28.44912636547799, 'GTN': 643.550873634522, 'GFN': 24.439258802511134}",0.9540816326530612,0.9984520123839009,0.47649918962722854,0.9773095623987034,0.9756521739130435
compass_7k,4,0.02841068917018284,-0.010696572655266847,-0.005805433727547459,0.006428555055644908,2.066316005172885e-05,2.0677323165534726e-05,-0.009536315671028306,0.007017543859649145,-0.221850517527306,-0.011894550237319113,0.002800294767870304,-0.007017543859649123,-0.00881057268722467,-0.02841068917018284,"{'GTP': 537.1057950613617, 'GFP': 26.162509010258763, 'GTN': 645.8374909897412, 'GFN': 24.89420493863834}",0.9523809523809523,0.9969040247678018,0.47649918962722854,0.9756888168557536,0.9739130434782609
compass_4k,0,0.02242152466367713,-0.011210762331838564,0.028735632183908066,0.00781620321106886,3.0546516318361575e-05,3.053613029797624e-05,0.058840500022933506,0.0,-0.2412898576833003,-0.016393442622950838,-0.05747126436781609,0.0,0.0,-0.02242152466367713,"{'GTP': 123.78126806696329, 'GFP': 7.566215959866975, 'GTN': 665.433784040133, 'GFN': 6.218731933036699}",0.9558823529411765,1.0,0.16936488169364883,0.9925280199252802,0.9774436090225563
compass_4k,1,0.015873015873015872,-0.007936507936507936,0.03076923076923077,0.004628340863191345,1.0710769572943402e-05,1.0713001586849977e-05,0.06301296782873411,0.0,-0.1441756681373295,-0.012779552715655007,-0.06153846153846154,0.0,0.0,-0.015873015873015872,"{'GTP': 122.47057416065422, 'GFP': 8.075768297416637, 'GTN': 664.9242317025834, 'GFN': 7.529425839345784}",0.9558823529411765,1.0,0.16936488169364883,0.9925280199252802,0.9774436090225563
compass_4k,2,0.01292824822236587,0.006464124111182935,-0.09618573797678276,0.005726664630775619,1.6397343896688225e-05,1.6347268474997277e-05,-0.20631132282695241,0.0,-0.14242899957185673,0.013415156272299167,0.1923714759535655,0.0,0.0,0.01292824822236587,"{'GTP': 121.20091060051071, 'GFP': 8.11943471596307, 'GTN': 664.880565284037, 'GFN': 8.79908939948929}",0.9555555555555556,0.9985029940119761,0.16811955168119552,0.9912826899128269,0.9735849056603774
compass_4k,3,0.01276595744680851,-0.006382978723404255,0.01807228915662651,0.0048429092395548615,1.1726884951282922e-05,1.1746211474903631e-05,0.03658944743229209,0.0,-0.21030057413036138,-0.00952380952380949,-0.03614457831325301,0.0,0.0,-0.01276595744680851,"{'GTP': 122.21651625149389, 'GFP': 8.302818963977458, 'GTN': 663.6971810360226, 'GFN': 8.783483748506125}",0.9492753623188406,1.0,0.1718555417185554,0.9912826899128269,0.9739776951672863
compass_4k,4,0.02109704641350211,-0.010548523206751054,0.03378378378378377,0.0072325916577298316,2.6155191043731578e-05,2.623688824839669e-05,0.06947237281476748,0.0,-0.14183006535947712,-0.016339869281045805,-0.06756756756756757,0.0,0.0,-0.02109704641350211,"{'GTP': 122.42829237553119, 'GFP': 11.853846062996368, 'GTN': 660.1461539370036, 'GFN': 8.571707624468822}",0.9225352112676056,1.0,0.17683686176836863,0.9863013698630136,0.9597069597069597
diabetes,0,0.01794402750251267,-0.014089339412450441,0.06094156916868487,0.009006330741655817,4.055699671404731e-05,4.057876321748271e-05,0.5630539506445167,-0.01794402750251267,-0.016000607480690765,0.0055407542403116405,-0.004509400963632254,0.01794402750251261,0.11737373737373746,-0.01023465132238821,"{'GTP': 5092.540461936104, 'GFP': 1580.6304679369546, 'GTN': 632.3695320630454, 'GFN': 1837.459538063896}",0.7605127051945132,0.3333333333333333,0.9727660505304605,0.7488789237668162,0.8549039433771486
diabetes,1,0.0016781369550789016,0.001492257153478227,-0.06905059785108078,0.0033921189333893436,5.753235429129229e-06,5.751880505367923e-06,0.2855330074039335,0.0013063773518775523,0.0013337780227633544,0.006437208468876077,0.007148814749780491,-0.0013063773518775192,-0.130952380952381,0.0016781369550789016,"{'GTP': 5357.614959479996, 'GFP': 1662.43070906238, 'GTN': 550.56929093762, 'GFN': 1572.3850405200042}",0.7595826468973091,0.631578947368421,0.9958438149403915,0.7590506398337526,0.8626130339881509
diabetes,2,0.0010277416931306904,-0.00016671481451357995,0.060732790525536595,0.004382021461324878,9.601056043755911e-06,9.598241972100365e-06,0.1547798085048353,-0.0010277416931306904,-0.0006693052133293076,0.012420989836906093,0.011867752282260058,0.0010277416931306924,0.1333333333333333,0.0006943120641035305,"{'GTP': 5330.344149055422, 'GFP': 1648.7726589549402, 'GTN': 564.2273410450599, 'GFN': 1599.655850944578}",0.7589158345221113,0.5333333333333333,0.9967188012687301,0.7581756535054139,0.8621828835005921
diabetes,3,0.0052690029615005685,-0.002653645309810604,-0.04943068640408638,0.0019115424664480117,1.826997300517074e-06,1.826771510848601e-06,0.16932844976925687,-3.828765812063928e-05,-0.0013710805567792583,0.004747337445029309,0.005111372808172782,3.82876581206653e-05,-0.09375,-0.0052690029615005685,"{'GTP': 5299.763330160874, 'GFP': 1640.9426199973946, 'GTN': 572.0573800026053, 'GFN': 1630.236669839127}",0.7598854499394206,0.515625,0.9930001093732911,0.7581756535054139,0.8618901867699419
diabetes,4,0.01103136629452417,0.004426158337600794,0.10852209261965967,0.004299094484976848,9.241106695379172e-06,9.238660189672807e-06,0.057483285399213324,-0.0021790496193225817,0.0009226954407086652,0.013819869345630509,0.01212248142734726,0.002179049619322657,0.22916666666666663,0.01103136629452417,"{'GTP': 5250.782638081567, 'GFP': 1634.4537874134994, 'GTN': 579.5462125865006, 'GFN': 1678.2173619184337}",0.759907274533613,0.4642857142857143,0.9908126435524445,0.757191293886033,0.8611458593945459
ricci,0,0.25,-0.125,-0.07777777777777778,0.016495721976851035,0.00013605442176878313,0.00013520475086712587,1.6605854236010427,0.0,-0.16666666666666663,0.05555555555555558,0.15555555555555556,0.0,0.0,-0.25,"{'GTP': 10.683063333259833, 'GFP': 8.12096592317749, 'GTN': 3.879034076822511, 'GFN': 1.3169366667401672}",0.5217391304347826,1.0,0.9583333333333334,0.5416666666666666,0.6857142857142857
ricci,1,0.8,-0.4,0.18181818181818182,0.1428571428571437,0.010204081632653184,0.010239075859473784,1.2237754316221154,0.0,-0.5833333333333333,-0.33333333333333337,-0.36363636363636365,0.0,0.0,-0.8,"{'GTP': 6.870922189770294, 'GFP': 5.31600528743697, 'GTN': 7.68399471256303, 'GFN': 4.129077810229706}",0.7333333333333333,1.0,0.625,0.8333333333333334,0.8461538461538461
ricci,2,0.5,,-0.39285714285714285,0.07129877199108403,0.0025417574437182947,0.002601356564190608,0.23180161405732447,,-0.8235294117647058,-0.17647058823529416,-0.21428571428571427,,0.0,-0.5,"{'GTP': 8.283197422498294, 'GFP': 5.491156477664559, 'GTN': 7.50884352233544, 'GFN': 2.7168025775017073}",0.7857142857142857,1.0,0.5833333333333334,0.875,0.88
ricci,3,1.0,-0.5,-0.3076923076923077,0.24362722758528557,0.029677113010446267,0.029341206574451262,2.3978952727983702,-1.0,-0.6,0.3846153846153846,0.0,1.0,0.38461538461538464,0.0,"{'GTP': 5.385502589471868, 'GFP': 2.8688681920754235, 'GTN': 9.131131807924575, 'GFN': 5.614497410528132}",1.0,0.7058823529411765,0.2608695652173913,0.782608695652174,0.7058823529411765
ricci,4,0.7142857142857143,-0.35714285714285715,-0.5,0.10239862115041161,0.005242738806752761,0.005236335165599833,1.8870696490323797,-0.7142857142857143,-0.45454545454545453,0.1515151515151516,0.0,0.7142857142857143,0.0,0.0,"{'GTP': 4.928453203233952, 'GFP': 1.8881647207722754, 'GTN': 10.111835279227723, 'GFN': 6.071546796766048}",1.0,0.6666666666666666,0.21739130434782608,0.7391304347826086,0.625
student_math,0,,,-0.3625,0.14956999763955853,0.011185592096948771,0.01081376322181644,-1.0986122886681098,,,0.6511627906976745,-0.4,,-0.125,,"{'GTP': 44.72659955990209, 'GFP': 14.893082418565022, 'GTN': 11.106917581434978, 'GFN': 8.273400440097918}",0.7611940298507462,0.8333333333333334,0.8481012658227848,0.7721518987341772,0.85
student_math,1,0.0,,-0.7,0.1376115173757755,0.00946846485723168,0.009624158145614613,0.07803273020293844,,-0.5454545454545454,-0.18181818181818177,0.0,,-0.4,0.0,"{'GTP': 40.77811986065524, 'GFP': 8.592251186832884, 'GTN': 17.407748813167117, 'GFN': 12.221880139344762}",0.8823529411764706,0.7142857142857143,0.6455696202531646,0.8227848101265823,0.8653846153846154
student_math,2,0.46153846153846156,0.25,-0.3370535714285714,0.12371831801289607,0.0076531111059700415,0.006789561731155481,0.2921364228011616,0.038461538461538436,0.17948717948717952,0.5448717948717948,0.53125,-0.038461538461538464,-0.14285714285714285,0.46153846153846156,"{'GTP': 42.13095755843401, 'GFP': 13.80077065457785, 'GTN': 12.19922934542215, 'GFN': 10.869042441565986}",0.7575757575757576,0.7692307692307693,0.8354430379746836,0.759493670886076,0.8403361344537815
student_math,3,0.5,-0.20454545454545453,-0.4898785425101215,0.021280617806183774,0.00022643234710643294,0.00022772158030267463,0.41985384556026417,0.09090909090909094,-0.10248447204968947,-0.11180124223602483,-0.02024291497975711,-0.09090909090909091,-1.0,-0.5,"{'GTP': 43.91423823907405, 'GFP': 13.098110882205004, 'GTN': 12.901889117794996, 'GFN': 9.085761760925955}",0.7846153846153846,0.8571428571428571,0.8227848101265823,0.7974683544303798,0.864406779661017
student_math,4,0.09999999999999998,0.04999999999999999,-0.12091503267973852,0.07912884528024201,0.00313068707769224,0.003081486283791311,-0.6539264674066636,0.0,-0.11801242236024845,0.16563146997929612,0.24183006535947715,0.0,0.0,0.09999999999999998,"{'GTP': 42.10993279403468, 'GFP': 11.638547813442582, 'GTN': 14.361452186557418, 'GFN': 10.890067205965323}",0.8412698412698413,1.0,0.7974683544303798,0.8734177215189873,0.9137931034482759
student_port,0,0.0,,-0.47580645161290325,0.1171108345684538,0.0068574737866598755,0.006211500612634911,0.8472978603872074,,0.0,0.9516129032258065,0.9516129032258065,,0.0,0.0,"{'GTP': 106.19350254596728, 'GFP': 16.205200142236485, 'GTN': 3.7947998577635156, 'GFN': 3.8064974540327414}",0.8527131782945736,1.0,0.9923076923076923,0.8538461538461538,0.9205020920502092
student_port,1,0.19999999999999996,-0.09999999999999998,-0.11826697892271659,0.06395919925085432,0.0020453895844052415,0.0019362467062914671,0.3364722366212134,0.0,-0.2682539682539683,0.15238095238095228,0.23653395784543324,0.0,0.0,-0.19999999999999996,"{'GTP': 100.2836133407685, 'GFP': 12.727007166454127, 'GTN': 7.272992833545871, 'GFN': 9.716386659231489}",0.8916666666666667,0.7,0.9230769230769231,0.8769230769230769,0.9304347826086956
student_port,2,,,0.12790697674418605,0.07909451774109251,0.0031279713683479986,0.0031220991037956805,-0.9470123016330851,0.0,0.0,-0.2558139534883721,-0.2558139534883721,0.0,0.0,,"{'GTP': 103.50597586257446, 'GFP': 14.358871522578262, 'GTN': 5.641128477421734, 'GFN': 6.494024137425547}",0.859375,1.0,0.9846153846153847,0.8615384615384616,0.9243697478991597
student_port,3,0.1785714285714286,-0.08002645502645506,-0.32847744360902253,0.11394207399767632,0.006491398113445973,0.006428778446165003,0.7443557255936573,0.01851851851851849,-0.10188087774294674,0.11285266457680243,0.1569548872180451,-0.018518518518518517,-0.5,-0.1785714285714286,"{'GTP': 94.44073123411972, 'GFP': 12.660004776642442, 'GTN': 7.339995223357555, 'GFN': 15.559268765880278}",0.8842975206611571,0.6666666666666666,0.9307692307692308,0.8692307692307693,0.9264069264069265
student_port,4,0.41666666666666663,-0.39219961240310075,0.04545454545454547,0.20206719129453493,0.020415574898831088,0.021675462488082213,-1.0708623757152056,-0.36773255813953487,-0.3979591836734694,0.2571428571428571,0.009090909090909094,0.36773255813953487,0.09999999999999998,-0.41666666666666663,"{'GTP': 75.34246880856912, 'GFP': 8.27102762747587, 'GTN': 11.728972372524128, 'GFN': 33.65753119143087}",0.9230769230769231,0.34210526315789475,0.7054263565891473,0.751937984496124,0.84
