dataset,fold,eq_odds,av_odds,av_pred_diff,cof_variation_allgroups,entropy_index_allgroups,theil_index_allgroups,eq_opportunity,stat_parity,error_rate,false_discovery_rate_dif,false_negative_rate_diff,false_omisson_rate_dif,pred_equality,binary_confusion_matrix,ppv,npv,selection_rate,accuracy,f1-score
adult,0,0.0,0.0,0.008349920659224394,0.018719670659860015,0.0001752130348068119,0.0001774141876220288,0.0,0.0,0.016699841318448816,0.0,0.0,0.016699841318448788,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6887.0, 'GFN': 0.0}",0.0,0.7614151464897734,0.0,0.7614151464897734,0.0
adult,1,0.0,0.0,0.04291104967550234,0.017234749609391465,0.00014851829704920963,0.0001522386355423095,0.0,0.0,0.08582209935100471,0.0,0.0,0.08582209935100468,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6887.0, 'GFN': 0.0}",0.0,0.7614151464897734,0.0,0.7614151464897734,0.0
adult,2,0.0,0.0,0.010032541852338192,0.015146356419527277,0.00011470605639367758,0.00011421226513203537,0.0,0.0,0.020065083704676412,0.0,0.0,0.020065083704676384,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.0,0.7613887660327289,0.0,0.7613887660327289,0.0
adult,3,0.0,0.0,-0.033066559189313685,0.014350881114280909,0.00010297389437811224,0.0001012585331961757,0.0,0.0,-0.06613311837862734,0.0,0.0,-0.06613311837862737,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.0,0.7613887660327289,0.0,0.7613887660327289,0.0
adult,4,0.0009193993257738277,-0.00045969966288691386,-0.04849953706225152,0.01873178153995445,0.0001754398198302891,0.00017086665080273726,0.0,-0.0007020828457758015,-0.09753509053603204,-1.0,0.0,-0.09699907412450304,-0.0009193993257738277,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.0,0.7613095896471629,0.00033171163202122956,0.7610570544007077,0.0
adult,0,0.0,0.0,-0.00263977902056034,0.015890702005456663,0.00012625720511311219,0.00012655426570421074,0.0,0.0,-0.00527955804112068,0.0,0.0,-0.00527955804112068,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6887.0, 'GFN': 0.0}",0.0,0.7614151464897734,0.0,0.7614151464897734,0.0
adult,1,0.0002992220227408737,-0.00014961101137043686,0.037164189642390655,0.016839770137454597,0.00014178892914115383,0.00014519077051899004,0.0,-0.00022941041523285156,0.07415250498526482,-1.0,0.0,0.07432837928478131,-0.0002992220227408737,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6887.0, 'GFN': 0.0}",0.0,0.7613887660327289,0.0001105583195135434,0.7613045881702598,0.0
adult,2,0.0,0.0,0.01581832012431003,0.014852702190685485,0.00011030138118259672,0.00010970010428040995,0.0,0.0,0.03163664024862001,0.0,0.0,0.03163664024862006,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.3333333333333333,0.761420196880876,0.00033171163202122956,0.7612781954887218,0.0009254974548819991
adult,3,0.00029824038174768865,-0.00014912019087384433,-0.05380039595167169,0.018564237944392437,0.00017231546522800996,0.00016780473724106997,0.0,-0.00022660321776569228,-0.10777295282490962,-1.0,0.0,-0.10760079190334337,-0.00029824038174768865,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.3333333333333333,0.761420196880876,0.00033171163202122956,0.7612781954887218,0.0009254974548819991
adult,4,0.0009478672985781991,-0.0009042262482563974,-0.1526604750322325,0.015039386856859243,0.00011309157851513527,0.00011248071416179972,-0.0009478672985781991,-0.0008808632459810614,-0.05577696230801754,-0.75,0.0009478672985782088,-0.05532095006446505,-0.0008605851979345956,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.25,0.7613938053097346,0.0004422821760283061,0.7611676249447147,0.0009250693802035153
adult,0,0.0,0.0,0.012145472962443518,0.010639843092411082,5.66031305155639e-05,5.676271393967092e-05,0.0,0.0,0.02429094592488701,0.0,0.0,0.024290945924887036,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6887.0, 'GFN': 0.0}",0.0,0.7614151464897734,0.0,0.7614151464897734,0.0
adult,1,0.0,0.0,0.04609798408127169,0.01573521104187994,0.0001237984332662502,0.0001260810143683423,0.0,0.0,0.09219596816254338,0.0,0.0,0.09219596816254338,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6887.0, 'GFN': 0.0}",0.0,0.7613887660327289,0.0001105583195135434,0.7613045881702598,0.0
adult,2,0.0,0.0,0.007001797374468183,0.018720040314389143,0.00017521995468617742,0.00017845206624606593,0.0,0.0,0.01400359474893631,0.0,0.0,0.014003594748936365,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.3333333333333333,0.761420196880876,0.00033171163202122956,0.7612781954887218,0.0009254974548819991
adult,3,0.00030057108506161706,-0.00015028554253080853,0.006238410447174117,0.018415032893184444,0.00016955671822853252,0.00016887663007175385,0.0,-0.00022696323195642307,0.012305452061320499,-1.0,0.0,0.012476820894348234,-0.00030057108506161706,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.0,0.7613359876133599,0.00022114108801415304,0.7611676249447147,0.0
adult,4,0.0,0.0,-0.05707274911370894,0.022205926981654234,0.0002465515965572798,0.00024101892499909806,0.0,0.0,-0.11414549822741793,0.0,0.0,-0.11414549822741787,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.0,0.7613623797412363,0.00011057054400707652,0.7612781954887218,0.0
adult,0,0.0007075471698113207,-0.00035377358490566035,-0.04975556762629006,0.017290569320583468,0.00014948189371495114,0.00014756877035517656,0.0,-0.0005428881650380022,-0.09992761491132829,-1.0,0.0,-0.09951113525258012,-0.0007075471698113207,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6887.0, 'GFN': 0.0}",0.125,0.7613145955516211,0.0008844665561083472,0.7607517965726921,0.0009233610341643582
adult,1,0.0025657472738935213,-0.0017860942488630246,-0.24775727898810132,0.018815563509087953,0.00017701271508226106,0.00019186707715080232,-0.0025657472738935213,-0.0013788876972575456,-0.051507200857974555,-0.5555555555555556,0.0025657472738934706,-0.05107011353175822,-0.001006441223832528,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6887.0, 'GFN': 0.0}",0.4,0.7615938018815717,0.001105583195135434,0.7611940298507462,0.0036900369003690036
adult,2,0.08991530208921514,0.04418723501995426,-0.17315528806971348,0.016937032412717337,0.00014343153347471882,0.0001418281662453008,-0.0015408320493066256,0.07030138750972867,0.041491103298354814,0.33333333333333337,0.0015408320493066618,-0.012977242806093636,0.08991530208921514,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.2,0.7613460261235333,0.0011057054400707652,0.7607253427686864,0.0018450184501845018
adult,3,0.0014825796886582653,-0.0010892369563681027,-0.23576480990274096,0.01597754808109127,0.00012764102134179168,0.00012608185506305235,-0.0014825796886582653,-0.0008833922261484099,-0.07184923439340407,-0.6,0.001482579688658281,-0.07152961980548189,-0.0006958942240779402,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.4444444444444444,0.7615938018815717,0.0009951348960636887,0.7612781954887218,0.0036917397323488694
adult,4,0.00048567265662943174,-0.00024283632831471587,0.03880641473233254,0.024199114900980378,0.0002927985809954253,0.00029494946961190115,0.0,-0.0003765769158350593,0.07732087418390088,-1.0,0.0,0.07761282946466508,-0.00048567265662943174,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.0,0.7613095896471629,0.00033171163202122956,0.7610570544007077,0.0
kdd,0,0.04918546365914787,0.025112244955005452,-0.028856399401283366,0.03509550866540228,0.0006158473642416632,0.0006183420433012044,0.04918546365914787,0.004349364957946183,0.018049619402705663,0.07500000000000001,-0.04918546365914789,0.01728720119743322,0.0010390262508630389,"{'GTP': 721.0, 'GFP': 0.0, 'GTN': 11279.0, 'GFN': 0.0}",0.875,0.9431894243641231,0.004,0.9429166666666666,0.10923276983094929
kdd,1,0.01387705416920268,-0.007136155543099363,0.1162361053931659,0.034422632140783095,0.0005924588017498367,0.0005936933331274496,-0.01387705416920268,0.00045775137040739893,0.03199864268747876,-0.2,0.013877054169202707,0.03247221078633182,-0.0003952569169960474,"{'GTP': 721.0, 'GFP': 0.0, 'GTN': 11279.0, 'GFN': 0.0}",0.896551724137931,0.9439792329593033,0.004833333333333334,0.94375,0.13350449293966624
kdd,2,0.006184291898577617,0.003554192664195935,-0.060302183099668394,0.035848691705489086,0.0006425643484976011,0.0006453062541125339,0.006184291898577617,0.0018794280527622599,0.013511284850379113,0.1333333333333333,-0.00618429189857761,0.012728967133996627,0.0009240934298142536,"{'GTP': 721.0, 'GFP': 0.0, 'GTN': 11279.0, 'GFN': 0.0}",0.8153846153846154,0.9440301633850021,0.005416666666666667,0.9433333333333334,0.13486005089058525
kdd,3,0.02447552447552448,-0.011779537412102062,-0.05783916407268777,0.034178844795456305,0.0005840967157759452,0.000585611117924081,-0.02447552447552448,0.0015724901248984268,0.03650806530326167,0.1515151515151515,0.02447552447552448,0.03583682336977606,0.0009164496513203539,"{'GTP': 721.0, 'GFP': 0.0, 'GTN': 11279.0, 'GFN': 0.0}",0.8269230769230769,0.9432541011047874,0.004333333333333333,0.94275,0.111254851228978
kdd,4,0.05194805194805195,-0.025668478710781203,-0.3551831998107286,0.034942837455653054,0.000610500944726095,0.0006129372681120219,-0.05194805194805195,-0.0009435179125084198,0.01748797964693971,0.7272727272727273,0.051948051948051965,0.016906327651270068,0.0006110945264895429,"{'GTP': 722.0, 'GFP': 0.0, 'GTN': 11278.0, 'GFN': 0.0}",0.7538461538461538,0.9436112274821952,0.005416666666666667,0.9425833333333333,0.12452350698856417
kdd,0,0.06576338400528751,0.03278369121863749,0.10348133580886303,0.030857502377833416,0.0004760927264989974,0.000477662770134714,0.06576338400528751,0.0029041214455206754,0.006650669078461013,-0.2,-0.06576338400528747,0.006962671617726089,-0.0001960015680125441,"{'GTP': 721.0, 'GFP': 0.0, 'GTN': 11279.0, 'GFN': 0.0}",0.8048780487804879,0.9424701061961702,0.003416666666666667,0.942,0.08661417322834646
kdd,1,0.05813953488372093,-0.02794574283721936,-0.4026405136479764,0.03390452116594137,0.0005747582777458831,0.0005764880133907549,-0.05813953488372093,0.00023419856692781646,0.030082434178120954,0.8333333333333334,0.05813953488372092,0.02805230603738066,0.002248049209282215,"{'GTP': 721.0, 'GFP': 0.0, 'GTN': 11279.0, 'GFN': 0.0}",0.8775510204081632,0.943268345745126,0.004083333333333333,0.943,0.11168831168831168
kdd,2,0.016522988505747127,0.008742057225684437,-0.06299089881347325,0.03228650995630317,0.0005212093625792317,0.0005230357291298643,0.016522988505747127,0.0019883929983891876,0.008177434102457193,0.1333333333333333,-0.01652298850574707,0.0073515357063869136,0.000961125945621749,"{'GTP': 721.0, 'GFP': 0.0, 'GTN': 11279.0, 'GFN': 0.0}",0.8235294117647058,0.9431751611013474,0.00425,0.9426666666666667,0.10880829015544041
kdd,3,0.029472140762463336,0.014638585491389593,0.08435555630794292,0.032754505023828026,0.0005364287996779877,0.0005379785560021586,0.029472140762463336,0.002617427366079733,0.02548889315524705,-0.14285714285714285,-0.029472140762463406,0.025853969758742948,-0.00019496977968414895,"{'GTP': 721.0, 'GFP': 0.0, 'GTN': 11279.0, 'GFN': 0.0}",0.7708333333333334,0.9427710843373494,0.004,0.9420833333333334,0.09622886866059818
kdd,4,0.050314465408805034,-0.025455206482710026,-0.355305264499893,0.0335609516434852,0.0005631687376081761,0.0005650413744351306,-0.050314465408805034,-0.0021182360870402464,0.016146221498993807,-0.2727272727272727,0.05031446540880502,0.016662198272941273,-0.0005959475566150178,"{'GTP': 722.0, 'GFP': 0.0, 'GTN': 11278.0, 'GFN': 0.0}",0.7884615384615384,0.9430030130565785,0.004333333333333333,0.9423333333333334,0.10594315245478036
kdd,0,0.024793388429752067,-0.012577952144910472,-0.3749702255474331,0.024458488840958317,0.0002991088381916412,0.00030004523333282743,-0.024793388429752067,-0.0013891300573016148,-0.00023072879376406785,-0.25,0.024793388429752095,5.9548905133828545e-05,-0.00036251586006887804,"{'GTP': 721.0, 'GFP': 0.0, 'GTN': 11279.0, 'GFN': 0.0}",0.7241379310344828,0.9415253529362626,0.002416666666666667,0.941,0.056
kdd,1,0.021929824561403508,-0.011346810313926883,-0.2783276311502118,0.027323518439483965,0.0003732873299564101,0.0003736429201543919,-0.021929824561403508,-0.001646843549862763,-0.0017643267071446589,-0.4444444444444444,0.021929824561403466,-0.0010997067448680342,-0.0007637960664502578,"{'GTP': 721.0, 'GFP': 0.0, 'GTN': 11279.0, 'GFN': 0.0}",0.6,0.9412698412698413,0.0025,0.9404166666666667,0.047936085219707054
kdd,2,0.003703703703703702,0.0017526651825402065,0.07318244194085834,0.030901713765517206,0.0004774579568229778,0.0004786081392032211,0.003703703703703702,7.56912729318784e-05,0.0033087124181977456,-0.14285714285714285,-0.0037037037037037646,0.0035077410245737753,-0.00019837333862328903,"{'GTP': 721.0, 'GFP': 0.0, 'GTN': 11279.0, 'GFN': 0.0}",0.9444444444444444,0.9425777331995988,0.003,0.9425833333333333,0.08982826948480846
