dataset,fold,eq_odds,av_odds,av_pred_diff,cof_variation_allgroups,entropy_index_allgroups,theil_index_allgroups,eq_opportunity,stat_parity,error_rate,false_discovery_rate_dif,false_negative_rate_diff,false_omisson_rate_dif,pred_equality,binary_confusion_matrix,ppv,npv,selection_rate,accuracy,f1-score
adult,0,0.0,0.0,-0.0006359832960003697,0.017181208703065,0.00014759696624913824,0.00014968875442998813,0.0,0.0,-0.001271966592000684,0.0,0.0,-0.0012719665920007395,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6887.0, 'GFN': 0.0}",0.0,0.7614151464897734,0.0,0.7614151464897734,0.0
adult,1,0.0,0.0,0.05151967050134923,0.019312084805220973,0.0001864783097620234,0.0001917537181344498,0.0,0.0,0.10303934100269851,0.0,0.0,0.10303934100269846,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6887.0, 'GFN': 0.0}",0.0,0.7614151464897734,0.0,0.7614151464897734,0.0
adult,2,0.0,0.0,0.018038287803828795,0.01769864628427703,0.0001566210401479766,0.00015655836741621388,0.0,0.0,0.036076575607657535,0.0,0.0,0.03607657560765759,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.0,0.7613887660327289,0.0,0.7613887660327289,0.0
adult,3,0.0,0.0,-0.04479679802955666,0.017078783280001297,0.00014584241916262595,0.00014253290004700203,0.0,0.0,-0.08959359605911332,0.0,0.0,-0.08959359605911332,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.0,0.7613887660327289,0.0,0.7613887660327289,0.0
adult,4,0.0008370535714285714,-0.0004185267857142857,-0.049619058160935495,0.017898302820659524,0.00016017462193001434,0.000156372265740445,0.0,-0.000635593220338983,-0.09972063896805161,-1.0,0.0,-0.09923811632187099,-0.0008370535714285714,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.0,0.7613095896471629,0.00033171163202122956,0.7610570544007077,0.0
adult,0,0.0,0.0,0.019299685018578247,0.01494586136196416,0.00011168938592552658,0.0001118454084447092,0.0,0.0,0.03859937003715652,0.0,0.0,0.038599370037156494,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6887.0, 'GFN': 0.0}",0.0,0.7614151464897734,0.0,0.7614151464897734,0.0
adult,1,0.0002512562814070352,-0.0001256281407035176,0.03175318002611981,0.015059807211800592,0.00011339889662830056,0.00011588846647944577,0.0,-0.00019238168526356292,0.06335906608924868,-1.0,0.0,0.06350636005223961,-0.0002512562814070352,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6887.0, 'GFN': 0.0}",0.0,0.7613887660327289,0.0001105583195135434,0.7613045881702598,0.0
adult,2,0.0,0.0,0.0242116265769112,0.014596090497963211,0.00010652292891236597,0.00010627971867181108,0.0,0.0,0.04842325315382234,0.0,0.0,0.0484232531538224,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.3333333333333333,0.761420196880876,0.00033171163202122956,0.7612781954887218,0.0009254974548819991
adult,3,0.0002591344908007256,-0.0001295672454003628,-0.06007784695420271,0.01820307051518954,0.0001656758880904814,0.00016027556202588832,0.0,-0.0001971608832807571,-0.12030569325522,-1.0,0.0,-0.12015569390840541,-0.0002591344908007256,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.3333333333333333,0.761420196880876,0.00033171163202122956,0.7612781954887218,0.0009254974548819991
adult,4,0.000859106529209622,-0.0008208916418550067,-0.21726949988047783,0.025318151194194703,0.00032050438994605135,0.0003055073922028413,-0.000859106529209622,-0.0008004802881729037,-0.1849529072282079,-0.75,0.0008591065292096189,-0.18453899976095567,-0.0007826767545003914,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.25,0.7613938053097346,0.0004422821760283061,0.7611676249447147,0.0009250693802035153
