dataset,fold,eq_odds,av_odds,av_pred_diff,cof_variation_allgroups,entropy_index_allgroups,theil_index_allgroups,eq_opportunity,stat_parity,error_rate,false_discovery_rate_dif,false_negative_rate_diff,false_omisson_rate_dif,pred_equality,binary_confusion_matrix,ppv,npv,selection_rate,accuracy,f1-score
adult,0,0.0,0.0,0.0197829916980347,0.014825392453934405,0.0001098961307065876,0.00011340144529630959,0.0,0.0,0.039565983396069426,0.0,0.0,0.0395659833960694,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6887.0, 'GFN': 0.0}",0.0,0.7614151464897734,0.0,0.7614151464897734,0.0
adult,1,0.0,0.0,0.011156787794600803,0.014447616488885751,0.00010436681110496173,0.00010476985890431793,0.0,0.0,0.02231357558920155,0.0,0.0,0.022313575589201606,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6887.0, 'GFN': 0.0}",0.0,0.7614151464897734,0.0,0.7614151464897734,0.0
adult,2,0.0,0.0,0.006717800526868101,0.012020746210130216,7.224916972417997e-05,7.186673170043626e-05,0.0,0.0,0.013435601053736201,0.0,0.0,0.013435601053736201,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.0,0.7613887660327289,0.0,0.7613887660327289,0.0
adult,3,0.0,0.0,-0.008025129300131634,0.012419390554215495,7.712063086906853e-05,7.635547357278211e-05,0.0,0.0,-0.016050258600263323,0.0,0.0,-0.016050258600263267,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.0,0.7613887660327289,0.0,0.7613887660327289,0.0
adult,4,0.0,0.0,-0.004742687219322736,0.0071784176531648975,2.576484000163472e-05,2.559332884047063e-05,0.0,0.0,-0.0094853744386455,0.0,0.0,-0.009485374438645472,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.0,0.7613887660327289,0.0,0.7613887660327289,0.0
adult,0,0.0,0.0,-0.0020267841990196656,0.009520658145919432,4.532146576573102e-05,4.5857359167789746e-05,0.0,0.0,-0.004053568398039387,0.0,0.0,-0.004053568398039331,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6887.0, 'GFN': 0.0}",0.0,0.7614151464897734,0.0,0.7614151464897734,0.0
adult,1,0.0,0.0,0.0013522422759525976,0.009275346394351527,4.3016025367604945e-05,4.201448828926107e-05,0.0,0.0,0.002704484551905195,0.0,0.0,0.002704484551905195,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6887.0, 'GFN': 0.0}",0.0,0.7614151464897734,0.0,0.7614151464897734,0.0
adult,2,0.0,0.0,-0.014680769297900034,0.014475311391693377,0.00010476731994324403,0.00010420582595938705,0.0,0.0,-0.02936153859580004,0.0,0.0,-0.02936153859580007,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.0,0.7613887660327289,0.0,0.7613887660327289,0.0
adult,3,0.0,0.0,-0.009169241590675017,0.009948653538923082,4.948785361876338e-05,5.1637210237228085e-05,0.0,0.0,-0.018338483181350007,0.0,0.0,-0.018338483181350035,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.0,0.7613887660327289,0.0,0.7613887660327289,0.0
adult,4,0.0,0.0,-0.0004090533416726272,0.005464149657849275,1.4928465741687172e-05,1.4817002075408774e-05,0.0,0.0,-0.0008181066833452544,0.0,0.0,-0.0008181066833452544,0.0,"{'GTP': 2158.0, 'GFP': 0.0, 'GTN': 6886.0, 'GFN': 0.0}",0.0,0.7613887660327289,0.0,0.7613887660327289,0.0
